3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,28
1,4
1,3
1,3
1,4
1,3
1,14
1,3
1,11
1,7
1,24
1,3
1,2
1,15
1,21
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,2
1,33
1,3
1,3
1,3
1,3
1,14
1,5
1,3
1,3
1,3
1,4
1,2
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,7
1,5
1,11
1,5
1,20
1,6
1,2
1,9
1,9
1,8
1,4
1,9
1,4
1,4
1,7
1,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,4
1,33
1,33
1,4
1,3
1,17
1,6
1,5
1,4
1,33
1,2
1,3
1,4
1,2
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,12
1,3
1,15
1,5
1,4
1,33
1,33
1,11
1,3
1,4
1,3
1,33
1,8
1,3
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,3
1,16
1,3
1,33
1,33
1,12
1,4
1,26
1,4
1,8
1,4
1,33
1,3
1,3
1,9
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,3
3,2
3,2
4,2
4,2
5,2
1,25
1,3
1,33
1,4
1,3
1,4
1,4
1,23
1,6
1,2
1,3
1,3
1,33
1,25
1,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,3
1,6
1,10
1,4
1,8
1,3
1,33
1,33
1,3
1,5
1,3
1,3
1,5
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,7
1,5
1,3
1,4
1,3
1,3
1,3
1,4
1,4
1,3
1,3
1,3
1,4
1,3
1,3
1,6
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,26
1,3
1,3
1,10
1,4
1,4
1,3
1,3
1,3
1,33
1,3
1,3
1,2
1,33
1,9
1,22
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,7
1,2
1,3
1,4
1,3
1,5
1,3
1,14
1,5
1,5
1,4
1,9
1,3
1,13
1,6
1,18
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,13
1,3
1,13
1,2
1,4
1,3
1,4
1,3
1,3
1,6
1,3
1,33
1,9
1,8
1,5
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,3
5,2
1,26
1,3
1,33
1,3
1,11
1,2
1,5
1,3
1,3
1,3
1,4
1,3
1,4
1,4
1,33
1,7
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,3
1,12
1,5
1,3
1,3
1,4
1,5
1,3
1,3
1,3
1,3
1,3
1,4
1,3
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,6
1,5
1,3
1,18
1,4
1,3
1,3
1,18
1,4
1,2
1,2
1,4
1,3
1,2
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,10
1,4
1,33
1,7
1,2
1,2
1,8
1,33
1,33
1,2
1,3
1,3
1,11
1,4
1,5
2,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,3
1,20
1,2
1,4
1,8
1,33
1,8
1,33
1,3
1,8
1,3
1,2
1,10
1,5
1,3
2,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,33
1,33
1,16
1,7
1,4
1,3
1,17
1,3
1,12
1,33
1,3
1,19
1,23
1,3
1,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,3
1,33
1,3
1,3
1,33
1,10
1,8
1,7
1,28
1,33
1,10
1,3
1,11
1,4
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,12
1,3
1,33
1,4
1,2
1,3
1,11
1,20
1,24
1,7
1,3
1,3
1,5
1,23
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,19
1,33
1,5
1,6
1,6
1,3
1,10
1,20
1,3
1,3
1,4
1,3
1,3
1,3
1,6
1,7
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,26
1,7
1,4
1,2
1,7
1,3
1,5
1,4
1,33
1,3
1,5
1,5
1,3
1,6
1,33
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,25
1,3
1,3
1,4
1,3
1,8
1,9
1,4
1,3
1,6
1,3
1,3
1,4
1,2
1,33
1,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,4
1,4
1,3
1,3
1,4
1,3
1,3
1,2
1,21
1,5
1,3
1,3
1,4
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,6
1,3
1,3
1,3
1,33
1,3
1,5
1,7
1,3
1,3
1,4
1,6
1,3
1,3
1,3
1,27
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,5
1,3
1,5
1,2
1,3
1,3
1,7
1,33
1,3
1,3
1,3
1,6
1,6
1,17
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,4
1,2
1,33
1,33
1,18
1,10
1,7
1,13
1,6
1,33
1,4
1,33
1,5
1,2
1,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,3
1,5
1,3
1,3
1,5
1,10
1,5
1,9
1,3
1,2
1,3
1,6
1,9
1,9
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,3
1,5
1,4
1,6
1,33
1,2
1,5
1,3
1,15
1,2
1,4
1,2
1,3
1,4
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,3
1,25
1,5
1,2
1,8
1,11
1,33
1,5
1,13
1,7
1,26
1,4
1,11
1,7
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,18
1,4
1,33
1,4
1,30
1,3
1,9
1,7
1,33
1,8
1,15
1,20
1,3
1,2
1,3
1,20
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,11
1,7
1,3
1,7
1,33
1,4
1,3
1,3
1,4
1,4
1,2
1,3
1,9
1,5
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,6
1,33
1,3
1,3
1,33
1,33
1,4
1,4
1,20
1,33
1,2
1,3
1,15
1,4
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,8
1,4
1,3
1,3
1,3
1,5
1,3
1,6
1,3
1,3
1,5
1,6
1,33
1,4
1,10
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,3
1,4
1,2
1,5
1,33
1,12
1,3
1,3
1,4
1,3
1,16
1,6
1,25
1,33
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,7
1,3
1,3
1,10
1,33
1,3
1,3
1,14
1,7
1,7
1,4
1,10
1,33
1,7
1,5
1,33
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,33
1,4
1,5
1,3
1,3
1,5
1,2
1,12
1,2
1,33
1,28
1,5
1,4
1,7
1,14
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,11
1,3
1,24
1,5
1,2
1,4
1,8
1,20
1,15
1,4
1,3
1,8
1,7
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,16
1,5
1,5
1,7
1,2
1,23
1,33
1,33
1,3
1,3
1,3
1,4
1,4
1,4
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,3
1,4
1,8
1,14
1,3
1,2
1,4
1,3
1,3
1,5
1,16
1,5
1,5
1,2
1,3
1,11
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,7
1,3
1,17
1,3
1,5
1,3
1,5
1,6
1,4
1,3
1,3
1,3
1,2
1,3
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,6
1,5
1,12
1,8
1,5
1,9
1,5
1,4
1,4
1,3
1,7
1,19
1,3
1,2
1,13
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,3
1,5
1,5
1,3
1,3
1,3
1,3
1,4
1,3
1,12
1,5
1,8
1,6
1,25
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,13
1,4
1,5
1,4
1,11
1,33
1,3
1,3
1,3
1,2
1,4
1,3
1,6
1,5
1,24
1,6
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,24
1,3
1,33
1,17
1,3
1,4
1,4
1,5
1,4
1,6
1,12
1,5
1,3
1,4
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,33
1,21
1,3
1,21
1,33
1,12
1,3
1,10
1,2
1,5
1,8
1,3
1,6
1,10
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,17
1,3
1,4
1,6
1,8
1,5
1,16
1,22
1,3
1,4
1,5
1,12
1,3
1,6
1,33
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,33
1,18
1,2
1,3
1,2
1,3
1,33
1,2
1,9
1,33
1,4
1,5
1,6
1,2
1,21
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,5
1,2
1,13
1,7
1,33
1,3
1,3
1,4
1,4
1,3
1,3
1,7
1,3
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,14
1,19
1,2
1,3
1,12
1,33
1,8
1,3
1,2
1,7
1,7
1,33
1,33
1,7
1,4
2,2
2,2
2,2
2,3
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,7
1,21
1,3
1,4
1,8
1,3
1,3
1,6
1,18
1,33
1,3
1,5
1,5
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,13
1,8
1,4
1,2
1,21
1,5
1,13
1,4
1,3
1,5
1,33
1,33
1,3
1,33
1,21
1,24
2,2
2,2
2,2
2,2
2,2
2,3
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,7
1,15
1,3
1,10
1,14
1,32
1,25
1,15
1,27
1,33
1,33
1,3
1,2
1,4
1,6
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,3
5,2
1,33
1,4
1,4
1,4
1,33
1,2
1,3
1,3
1,17
1,2
1,3
1,4
1,10
1,33
1,33
1,5
2,2
2,2
2,3
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,8
1,10
1,7
1,5
1,3
1,17
1,33
1,9
1,5
1,15
1,3
1,33
1,3
1,33
1,14
1,33
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,4
4,2
4,2
5,2
1,4
1,7
1,4
1,32
1,6
1,10
1,3
1,26
1,3
1,28
1,33
1,5
1,8
1,9
1,3
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,3
1,9
1,5
1,2
1,2
1,18
1,3
1,3
1,3
1,4
1,33
1,4
1,9
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,5
1,9
1,6
1,6
1,33
1,14
1,3
1,4
1,7
1,3
1,2
1,3
1,14
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,4
1,3
1,6
1,4
1,4
1,3
1,7
1,2
1,3
1,3
1,21
1,2
1,3
1,5
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,27
1,5
1,2
1,5
1,3
1,5
1,3
1,3
1,3
1,3
1,23
1,33
1,3
1,2
1,3
1,11
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,14
1,3
1,5
1,3
1,3
1,5
1,3
1,4
1,15
1,7
1,4
1,10
1,4
1,3
1,4
1,33
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,33
1,33
1,33
1,3
1,7
1,4
1,3
1,4
1,29
1,5
1,5
1,7
1,8
1,11
1,7
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,29
1,3
1,2
1,3
1,3
1,5
1,3
1,3
1,3
1,5
1,4
1,3
1,33
1,33
1,33
1,33
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,14
1,3
1,2
1,3
1,7
1,9
1,33
1,15
1,3
1,4
1,3
1,5
1,6
1,23
1,5
1,13
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,33
1,5
1,5
1,3
1,6
1,4
1,24
1,3
1,3
1,3
1,3
1,3
1,6
1,4
1,7
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,10
1,7
1,18
1,15
1,3
1,10
1,5
1,7
1,3
1,4
1,6
1,6
1,4
1,33
1,22
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,7
1,6
1,4
1,2
1,3
1,6
1,7
1,12
1,3
1,4
1,3
1,4
1,3
1,4
1,8
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,10
1,5
1,7
1,8
1,4
1,9
1,3
1,4
1,3
1,3
1,3
1,2
1,9
1,2
1,7
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,11
1,19
1,4
1,3
1,12
1,4
1,4
1,3
1,4
1,7
1,3
1,10
1,2
1,3
1,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,9
1,4
1,9
1,3
1,4
1,5
1,3
1,3
1,7
1,5
1,33
1,3
1,33
1,3
1,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,5
1,3
1,3
1,33
1,2
1,4
1,4
1,3
1,7
1,3
1,3
1,3
1,4
1,33
1,4
1,8
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,5
1,7
1,15
1,4
1,12
1,33
1,3
1,4
1,9
1,4
1,3
1,4
1,3
1,3
1,5
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,9
1,2
1,33
1,33
1,3
1,3
1,3
1,4
1,6
1,4
1,5
1,3
1,3
1,3
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,3
1,33
1,33
1,3
1,3
1,2
1,4
1,4
1,4
1,3
1,3
1,7
1,4
1,3
1,7
1,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
1,4
1,4
1,6
1,3
1,7
1,8
1,3
1,15
1,7
1,4
1,6
1,3
1,9
1,3
1,3
1,33
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,2
3,2
3,2
3,2
4,2
4,2
5,2
